mounth,failCount,failPause,failMax,lifeTime,activeLife,calls,tariffPrice,tariffSpeed,payments,paymentSum,sms,outflow
1,8,8580,6960,293535374,292809600,0,650,100,5,2600,2,0
1,5,12110,10730,269086861,269202480,0,990,50,3,2970,3,0
1,3,7453,6133,269004202,253367082,4,990,50,3,3100,0,0
1,3,7453,6133,268918724,251959089,0,990,50,3,2970,3,0
1,8,8580,6960,293523425,290390400,0,650,100,3,1800,2,0
1,5,12110,10730,268985687,266416057,0,1100,100,3,3300,0,0
1,5,12110,10730,268747993,104196959,0,990,50,0,0,0,0
1,5,12110,10730,268656785,255923133,2,990,50,3,2970,8,0
1,5,12110,10730,267864336,266883903,0,990,50,3,2990,0,0
1,11,23940,13620,268485743,266457600,0,650,100,3,1950,3,0
1,9,23460,13440,293450764,274492800,0,650,100,2,2050,4,0
1,5,12110,10730,267620855,249041153,0,990,50,3,3000,3,0
1,11,29640,15360,293439456,266284800,0,500,50,3,1500,6,0
1,5,12110,10730,268045545,194646866,2,990,50,4,3320,6,0
1,10,25620,13440,268057647,158823605,0,650,100,3,1850,1,0
1,11,29640,15420,293280320,225858899,0,500,50,3,1400,1,0
1,11,29640,15360,293442652,260582400,1,500,50,1,1000,1,0
1,5,12110,10730,267627423,267714778,0,990,50,4,4250,2,0
1,10,25620,13440,267110994,251588069,0,800,100,0,0,0,0
1,5,12110,10730,267535241,196611123,0,1430,200,3,3800,3,0
1,11,29520,15360,267452506,261242830,0,849,100,3,2162,4,0
1,10,23700,13560,293195025,34214400,0,500,50,3,1500,2,0
1,14,59306,46766,293265270,293743252,0,550,50,3,1309,2,0
1,3,7453,6133,266934687,250694571,3,1100,100,3,3300,3,0
1,5,12110,10730,264843073,261698297,0,990,50,3,2970,3,0
1,3,7453,6133,266238007,260039605,0,990,50,3,2970,1,0
1,3,7453,6133,266928070,135299481,0,990,50,4,2970,3,0
1,3,7453,6133,265367374,212817485,0,990,50,3,3000,3,0
1,10,25620,13440,293197037,292982400,0,650,100,3,1950,0,0
1,15,37020,21900,293107439,210297600,0,500,50,3,1500,0,0
1,4,12050,10730,264681735,248992519,2,1149,100,3,2743,4,0
1,7,16980,13320,293097080,295142400,0,650,100,3,1950,2,0
1,5,12110,10730,265021138,254880480,1,990,50,3,2920,6,0
1,5,12110,10730,265721569,259536162,0,990,50,3,2940,3,0
1,5,12110,10730,265729628,258962501,0,990,50,17,3320,3,0
1,11,29640,15480,293089284,147398400,0,1000,200,3,2700,1,0
1,5,12110,10730,262824312,253391705,2,990,50,4,4109,6,0
1,11,29640,15480,293087263,189475200,7,800,100,4,4700,7,0
1,5,12110,10730,264428945,259827755,1,990,50,3,2970,4,0
1,11,24660,14400,265383077,216544489,0,650,100,2,1300,2,0
1,5,12110,10730,265112119,264117455,0,1100,100,3,3450,4,0
1,11,29640,15480,292937475,287088194,0,1000,200,3,2800,2,0
1,3,7453,6133,265454851,265790044,4,990,50,2,2270,5,0
1,5,12110,10730,265106122,224467200,0,990,50,3,2970,3,0
1,5,12110,10730,265029829,266964008,0,990,50,3,2374,0,0
1,8,8580,6960,264860861,225264493,0,650,100,3,1950,0,0
1,3,9277,7957,264771330,264211343,0,990,50,3,2970,4,0
1,5,12110,10730,290333112,268533795,3,1299,200,3,3300,10,0
1,5,12110,10730,33955199,31881600,0,990,50,3,2813,4,0
1,15,37020,21900,34473599,31881600,0,650,100,4,1949,3,0
1,5,12110,10730,33868799,31104000,0,1100,100,3,3300,1,0
1,5,12110,10730,34300799,22723200,0,990,50,3,2911,3,0
1,5,12110,10730,34300799,34300800,0,990,50,3,2970,0,0
1,5,12110,10730,33782399,33782400,0,1265,100,3,3795,0,0
1,5,12110,10730,33868799,33868800,0,1265,100,3,5195,2,0
1,5,12110,10730,33782399,33782400,0,1100,100,3,3300,0,0
1,5,12110,10730,33782399,23846400,0,990,100,3,3520,3,0
1,3,7453,6133,32313599,32140800,0,990,100,3,2970,2,0
1,5,12110,10730,33177599,33177600,2,990,100,3,4170,2,0
1,3,7453,6133,32313599,32313600,1,990,100,3,3000,1,0
1,5,12110,10730,32918399,32918400,0,990,100,3,2970,3,0
1,3,7453,6133,32659199,32659200,2,120,1,1,2400,4,0
1,10,29460,15300,32572799,30931200,0,650,100,3,2640,5,0
1,5,12110,10730,32572799,32572800,0,990,100,4,3960,3,0
1,14,30120,15540,33004799,25056000,1,650,100,0,0,4,0
1,5,12110,10730,32313599,32313600,0,990,100,3,2970,3,0
1,5,12110,10730,31708799,31708800,0,990,100,3,2970,2,0
1,8,8580,6960,31967999,31881600,0,650,100,3,1929,2,0
1,5,12110,10730,30499199,30499200,0,990,100,3,2970,3,0
1,0,0,0,30067199,30067200,0,120,1,3,3600,2,0
1,5,12110,10730,29289599,28944000,0,990,100,3,3000,1,0
1,3,7453,6133,30499199,30326400,0,990,100,3,2970,3,0
1,5,12110,10730,31622399,31622400,0,990,100,3,2970,2,0
1,11,29640,15480,30671999,30672000,5,650,100,2,1300,0,0
1,5,12110,10730,30671999,30672000,0,990,100,3,2970,2,0
1,3,7453,6133,30671999,28425600,2,990,100,3,2912,6,0
1,3,7453,6133,30585599,27734400,0,1390,1000,3,4145,4,0
1,3,7453,6133,29462399,29376000,0,1390,1000,3,5160,6,0
1,11,24120,13740,30326399,19699200,0,800,100,0,0,0,0
1,5,12110,10730,29807999,19008000,0,990,100,3,2970,3,0
1,3,7453,6133,293177042,286160783,2,990,50,3,3300,7,0
1,9,23460,13440,30153599,30153600,0,650,100,3,1800,4,0
1,5,12110,10730,27043199,27043200,0,990,100,3,3000,0,0
1,10,29460,15300,29375999,26697600,0,650,100,2,1251,2,0
1,11,29640,15480,29289599,28684800,1,1100,300,3,3154,6,0
1,5,12110,10730,28684799,28684800,0,990,100,3,2970,0,0
1,5,12110,10730,29203199,29203200,0,990,100,4,3960,3,0
1,11,29640,15480,29030399,29030400,1,500,50,3,1500,1,0
1,5,12110,10730,26783999,26784000,0,120,1,4,14400,2,0
1,13,31740,15420,28684799,28684800,0,800,100,4,3200,1,0
1,14,36480,21960,28425599,9244800,0,800,100,1,400,0,0
1,5,12110,10730,28598399,28598400,0,1390,1000,4,6400,3,0
1,5,12110,10730,27993599,27734400,0,990,100,3,2940,3,0
1,5,12110,10730,27993599,24019200,0,990,100,3,2811,5,0
1,3,7453,6133,28166399,25488000,0,990,100,3,2970,3,0
1,5,12110,10730,28166399,26784000,0,990,100,4,3091,3,0
1,3,7453,6133,27734399,27734400,0,990,100,3,3420,3,0
1,10,30180,19500,26870399,26524800,0,800,100,5,3377,3,0
1,5,12110,10730,15724799,15033600,0,990,100,3,2737,6,0
1,3,7453,6133,26351999,22550400,0,990,100,3,2455,3,0
1,11,23940,13620,26092799,25747200,2,500,50,3,1836,3,0
1,5,12110,10730,19958399,19958400,0,990,100,2,1980,2,0
1,3,7453,6133,25401599,25228800,2,990,100,4,3881,3,0
1,11,23940,13620,24969599,24624000,0,500,50,3,2450,3,0
1,3,7453,6133,24537599,24537600,0,120,1,3,5400,4,0
1,5,12110,10730,24364799,24364800,0,990,100,4,3780,2,0
1,10,23820,13560,23932799,17884800,0,650,100,3,1712,0,0
1,3,7453,6133,7084799,7084800,0,1149,100,5,5374,4,0
1,5,12110,10730,22895999,22896000,0,990,100,3,2980,3,0
1,5,12110,10730,20735999,20736000,1,990,100,3,2970,3,0
1,5,12110,10730,22895999,17107200,0,990,100,2,1600,2,0
1,5,12110,10730,22895999,22896000,1,1390,1000,3,4170,3,0
1,3,7453,6133,22895999,22896000,0,990,100,4,3960,2,0
1,5,12110,10730,22809599,22809600,0,990,100,1,5000,2,0
1,1,180,180,17539199,7171200,0,500,50,0,0,0,0
1,3,7453,6133,22291199,22291200,0,990,100,3,2970,0,0
1,15,36360,21780,22550399,22550400,1,650,100,3,2200,2,0
1,3,7453,6133,22204799,22032000,0,1390,1000,3,4170,4,0
1,10,56608,46588,21599999,21600000,0,650,100,1,3900,1,0
1,5,12110,10730,21599999,21600000,0,990,100,4,3900,0,0
1,5,12110,10730,21599999,21600000,0,990,100,3,2970,0,0
1,5,12110,10730,21167999,15897600,1,990,100,0,0,3,0
1,3,7453,6133,19007999,19008000,19,1390,1000,2,4500,7,0
1,3,7453,6133,20822399,11836800,0,990,100,2,1786,3,0
1,5,12110,10730,20822399,20736000,0,990,100,3,2940,4,0
1,14,417720,99720,19958399,19958400,14,800,100,2,1600,5,0
1,5,12110,10730,20303999,19180800,1,990,100,5,3113,3,0
1,3,9277,7957,17539199,6998400,0,990,100,0,0,0,0
1,5,12110,10730,18316799,18316800,4,990,100,4,3964,2,0
1,5,12110,10730,20303999,20304000,0,990,100,3,3000,1,0
1,3,7453,6133,18143999,17884800,0,1390,1000,3,4045,3,0
1,5,12110,10730,19871999,19872000,0,990,100,3,2970,2,0
1,5,12110,10730,19612799,19440000,0,990,100,2,1911,3,0
1,5,12110,10730,19699199,19699200,0,990,100,2,1980,1,0
1,3,7453,6133,18143999,18144000,1,990,100,4,3370,0,0
1,3,7453,6133,19267199,19267200,0,1390,1000,3,5820,3,0
1,11,29640,15420,19267199,18921600,0,650,100,3,1950,4,0
1,5,12110,10730,19007999,18748800,0,990,100,4,3600,2,0
1,3,7453,6133,18316799,18230400,0,1390,1000,3,5550,4,0
1,15,37020,21900,18921599,18662400,0,1100,300,3,2329,5,0
1,5,12110,10730,18921599,18921600,1,1390,1000,3,4650,0,0
1,3,7453,6133,18748799,16588800,0,1390,1000,3,3454,1,0
1,5,12110,10730,18143999,18144000,0,990,100,2,1980,3,0
1,10,25620,13440,18057599,18057600,2,800,100,5,3250,14,0
1,3,7453,6133,17971199,17971200,1,990,100,3,2990,3,0
1,10,25620,13440,13478399,13478400,1,1000,300,3,2900,7,0
1,5,12110,10730,17366399,17366400,0,990,100,2,1980,1,0
1,5,12110,10730,17279999,17280000,0,990,100,3,2898,3,0
1,3,7453,6133,17279999,16329600,1,990,100,3,2190,3,0
1,5,12110,10730,17193599,17193600,1,990,100,4,3960,1,0
1,3,7453,6133,16502399,16243200,0,990,100,3,2881,6,0
1,3,7453,6133,16847999,16848000,0,1390,1000,2,4170,3,0
1,11,29640,15480,16934399,16934400,0,650,100,4,1770,6,0
1,0,0,0,16070399,16070400,2,1390,1000,4,5243,1,0
1,14,417720,99720,16847999,16848000,1,500,50,3,1500,1,0
1,3,7453,6133,16761599,16761600,0,990,100,4,3960,2,0
1,3,7453,6133,16588799,16588800,3,990,100,3,3440,3,0
1,3,7453,6133,16675199,16675200,0,990,100,3,8237,12,0
1,3,7453,6133,16588799,16588800,3,990,100,4,3970,4,0
1,3,7453,6133,16588799,16588800,2,990,100,4,3960,7,0
1,5,12110,10730,16070399,15897600,0,990,100,3,2970,6,0
1,3,7453,6133,16329599,16329600,0,990,100,3,2970,0,0
1,8,23315,13380,16070399,14428800,1,650,100,5,2200,5,0
1,3,7453,6133,16156799,16156800,5,990,100,4,5562,8,0
1,5,12110,10730,15638399,15638400,0,990,100,2,1964,2,0
1,3,7453,6133,15897599,10627200,1,120,1,1,1200,11,0
1,5,12110,10730,15983999,15984000,0,990,100,4,3500,0,0
1,3,7453,6133,7084799,7084800,0,990,100,3,2651,3,0
1,3,9277,7957,12441599,2160000,0,990,100,0,0,3,0
1,15,36360,21780,15638399,15638400,0,500,50,2,1000,2,0
1,5,12110,10730,15551999,7862400,0,990,100,2,2000,1,0
1,3,7453,6133,15465599,15465600,0,990,100,3,2810,0,0
1,14,36480,21960,12700799,12700800,0,1000,200,2,2660,2,0
1,3,7453,6133,14687999,14688000,0,990,100,3,2600,0,0
1,8,23220,19560,14342399,13305600,0,650,100,3,1950,6,0
1,5,12110,10730,14774399,14774400,0,990,100,3,2970,0,0
1,3,7453,6133,14687999,14688000,0,990,100,2,1980,3,0
1,4,5520,3120,431999,432000,2,699,70,1,100,2,0
1,3,7453,6133,14428799,14428800,2,1390,1000,2,2780,1,0
1,3,7453,6133,14687999,13737600,0,990,100,12,2795,6,0
1,5,12110,10730,14428799,14428800,0,990,100,3,2900,5,0
1,3,7453,6133,14255999,14256000,0,990,100,4,7417,5,0
1,8,23315,13380,14083199,14083200,0,650,100,2,1300,2,0
1,5,12110,10730,14169599,14169600,0,990,100,4,3031,0,0
1,5,12110,10730,14342399,14256000,0,990,100,4,3960,6,0
1,5,12110,10730,13564799,3024000,0,990,100,0,0,0,0
1,3,7453,6133,13132799,13132800,0,120,1,4,9600,0,0
1,5,12110,10730,13651199,13392000,0,990,100,4,2043,3,0
1,5,12110,10730,13910399,13910400,6,990,100,3,2225,3,0
1,10,56608,46588,13823999,13651200,0,650,100,3,1950,0,0
1,3,7453,6133,13910399,13910400,2,990,100,4,3215,3,0
1,3,7453,6133,13737599,13737600,0,1390,1000,4,3908,7,0
1,3,7453,6133,12614399,12614400,0,990,100,2,3000,0,0
1,5,12110,10730,13737599,13737600,0,1149,100,4,4596,2,0
1,10,56608,46588,13737599,13737600,8,650,100,4,2139,5,0
1,5,12110,10730,13132799,13132800,5,1149,100,3,3447,13,0
1,5,12110,10730,13651199,13564800,0,1390,1000,4,3669,4,0
1,9,56254,46354,13564799,13564800,2,699,70,4,2796,1,0
1,5,12110,10730,13564799,13564800,0,990,100,3,3420,1,0
1,5,12110,10730,12959999,12960000,0,120,1,1,3426,4,0
1,3,7453,6133,13219199,13219200,2,990,100,2,2000,1,0
1,5,12110,10730,12441599,10886400,1,1390,1000,5,4830,6,0
1,8,23315,13380,13046399,13046400,0,800,100,2,1548,0,0
1,5,12110,10730,13046399,13046400,1,1299,200,4,3980,0,0
1,3,7453,6133,12700799,12700800,4,1149,100,4,4372,6,0
1,10,29340,15180,12009599,11577600,0,600,100,3,1700,3,0
1,8,23280,13380,12095999,12096000,0,600,100,2,1118,2,0
1,5,12110,10730,12009599,10195200,1,1149,100,5,3246,11,0
1,13,37740,21720,11923199,11923200,0,600,100,2,910,1,0
1,5,12110,10730,11145599,10886400,0,1200,200,3,3565,4,0
1,3,7453,6133,9935999,9936000,1,849,100,4,3448,0,0
1,3,7453,6133,11318399,11318400,0,1149,100,3,3380,1,0
1,14,30120,15540,11231999,9676800,0,600,100,4,1441,7,0
1,5,12110,10730,11231999,11232000,3,1149,100,2,2298,1,0
1,5,12110,10730,11059199,11059200,0,1200,200,3,3600,0,0
1,3,7453,6133,11231999,10972800,0,1299,200,3,2233,4,0
1,3,7453,6133,10454399,10454400,1,1200,200,2,2380,2,0
1,5,12110,10730,10886399,10886400,1,1200,200,1,1200,4,0
1,3,7453,6133,10540799,10540800,3,1149,100,3,4973,5,0
1,5,12110,10730,10454399,10108800,1,1200,200,4,1700,2,0
1,10,29340,15180,292918516,291630355,2,650,100,3,1950,1,0
1,10,23700,13560,10195199,7516800,0,600,100,2,1180,3,1
1,5,12110,10730,10108799,10108800,2,1200,200,3,3400,5,0
1,10,23820,13560,9849599,9849600,1,600,100,3,2160,0,0
1,7,16980,13320,10022399,10022400,4,600,100,3,1140,6,0
1,3,7453,6133,9849599,9849600,1,1500,300,4,5600,1,0
1,5,12110,10730,9331199,1468800,1,1149,100,1,1497,3,0
1,5,12110,10730,9935999,9936000,1,1299,200,3,3593,7,0
1,5,12110,10730,9676799,8553600,0,1200,200,3,3939,3,0
1,5,12110,10730,9244799,9244800,1,1149,100,3,2298,0,0
1,5,12110,10730,9590399,9590400,0,1149,100,4,2452,7,0
1,5,12110,10730,8985599,8985600,8,1149,100,4,3950,3,0
1,3,7453,6133,9417599,4147200,0,120,1,1,1800,0,0
1,11,24697,19837,9244799,9244800,1,1100,100,4,3413,3,0
1,5,12110,10730,8985599,8985600,6,1200,200,3,3600,12,0
1,5,12110,10730,8985599,8985600,0,1500,300,2,2226,2,0
1,5,12110,10730,9071999,9072000,0,1299,200,2,1579,3,0
1,3,7453,6133,8899199,8899200,1,1149,100,3,2769,6,0
1,5,12110,10730,8726399,8726400,1,950,100,3,2043,2,0
1,5,12110,10730,8899199,8899200,0,1149,100,3,3118,3,0
1,3,7453,6133,8812799,3196800,0,1200,200,3,3259,5,0
1,3,7453,6133,6307199,6307200,2,1299,200,7,10103,7,0
1,5,12110,10730,8380799,8380800,2,1200,200,5,3600,2,0
1,5,12110,10730,8380799,8121600,0,1500,300,2,2258,2,0
1,14,112689,90789,8380799,7948800,4,600,100,2,1103,3,0
1,3,7453,6133,8121599,8121600,1,120,1,2,3600,2,0
1,5,12110,10730,7516799,7516800,10,1299,200,4,4986,20,0
1,5,12110,10730,6998399,6998400,0,1200,200,4,4380,4,0
1,0,0,0,6998399,86400,1,1149,100,1,1150,2,0
1,3,7453,6133,6911999,6912000,0,1500,300,4,9419,4,0
1,5,12110,10730,6652799,6652800,9,1149,100,4,8040,4,0
1,3,7453,6133,6566399,6566400,3,1200,200,4,8181,4,0
1,5,12110,10730,6566399,6566400,8,1200,200,3,2981,8,0
1,8,8580,6960,6566399,6566400,2,1150,12,3,6656,2,0
1,9,23700,13620,6479999,6307200,1,1000,300,3,6385,6,0
1,3,7453,6133,263475354,250103717,7,1265,100,3,4785,0,0
1,11,24120,13740,6566399,6566400,0,849,100,2,2109,5,0
1,4,7513,6133,6307199,6307200,0,1200,200,3,2865,5,0
1,10,29520,15300,4492799,4492800,4,849,100,3,3500,4,0
1,4,7513,6133,5788799,5788800,12,950,100,3,2084,4,0
1,3,7453,6133,5875199,5875200,1,1500,300,4,1278,3,0
1,5,12110,10730,5875199,5875200,5,1200,200,3,6881,5,0
1,5,12110,10730,5875199,5875200,1,1149,100,3,2600,4,0
1,5,12110,10730,5875199,5270400,2,1299,200,2,8300,4,0
1,3,7453,6133,5270399,2592000,0,1149,100,2,8150,5,1
1,3,7453,6133,5443199,5443200,6,1200,200,3,3800,2,0
1,4,7513,6133,5443199,4838400,1,1149,100,2,6600,4,0
1,3,7453,6133,5615999,5616000,1,1500,300,2,3194,3,0
1,4,7513,6133,5443199,5443200,0,950,100,3,2920,3,0
1,9,23700,13620,5011199,5011200,1,1000,300,1,5000,4,0
1,5,12110,10730,262865287,207678174,2,1100,100,3,3300,1,0
1,3,7453,6133,4492799,4492800,3,950,100,2,3915,5,0
1,1,2773,2773,2591999,2592000,3,950,100,2,4419,11,0
1,3,7453,6133,4665599,4665600,3,950,100,3,2850,3,0
1,7,16980,13320,4751999,4752000,3,550,50,4,3900,2,0
1,3,7453,6133,4665599,4320000,3,950,100,2,1900,4,0
1,11,29520,15300,4492799,4406400,0,849,100,5,944,3,0
1,3,7453,6133,4665599,4665600,0,1149,100,2,6150,3,0
1,11,29520,15300,4492799,4492800,3,950,100,3,2850,8,0
1,1,60,60,2937599,2937600,2,1200,200,4,2940,7,0
1,1,2773,2773,1987199,1987200,3,1149,100,1,1150,8,0
1,0,0,0,2332799,2332800,19,1200,200,1,1200,5,0
1,1,60,60,2851199,2851200,1,1500,300,3,3100,5,0
1,3,7453,6133,3023999,2764800,2,950,100,2,1450,3,0
1,0,0,0,2937599,2937600,1,950,100,1,5250,3,0
1,0,0,0,2419199,2419200,3,1500,300,1,5500,5,0
1,1,2773,2773,2159999,2160000,11,1149,100,2,2876,6,0
1,0,0,0,1814399,1814400,0,950,100,1,1350,2,0
1,0,0,0,1382399,1382400,0,1500,300,1,1500,2,0
1,0,0,0,1468799,1468800,1,600,100,1,600,3,0
1,4,3720,3600,1382399,1382400,1,600,100,1,600,2,0
1,1,60,60,1641599,1641600,2,950,100,1,950,2,0
1,2,2100,2100,1555199,1555200,1,849,100,1,8350,2,0
1,0,0,0,1036799,1036800,0,1149,100,1,5150,2,0
1,0,0,0,1555199,1555200,1,1200,200,1,1200,2,0
1,4,3720,3600,1036799,1036800,0,699,70,2,3270,2,0
1,11,29520,15360,292916326,218849764,0,800,100,3,2300,0,0
1,0,0,0,431999,432000,1,699,70,1,700,3,0
1,1,2773,2773,1036799,1036800,0,120,1,2,7400,0,0
1,0,0,0,1036799,1036800,0,950,100,2,1318,2,0
1,1,3120,3120,863999,864000,0,600,100,1,3000,4,0
1,0,0,0,259199,259200,2,1200,200,1,5500,4,0
1,0,0,0,431999,432000,1,1149,100,1,3450,2,0
1,1,3120,3120,518399,518400,0,550,50,1,550,2,0
1,2,2833,2773,259199,259200,0,950,100,1,1100,2,0
1,0,0,0,431999,432000,0,1149,100,1,2000,2,0
1,5,12110,10730,61364892,60566400,7,990,50,3,3000,5,0
1,0,0,0,345599,345600,1,1299,200,2,8967,2,0
1,0,0,0,172799,172800,0,1149,100,2,1300,2,0
1,11,23940,13620,292912681,292723200,0,650,100,3,1950,0,0
1,14,417720,99720,225282924,192585600,1,650,100,3,2450,3,0
1,11,23940,13620,292828825,292809600,0,500,50,4,1900,0,0
1,9,56254,46354,292839089,263779200,2,650,100,3,1950,3,0
1,15,36360,21780,292931041,292809600,0,650,100,4,2600,1,0
1,11,23940,13620,263223517,263952000,3,650,100,3,1850,3,0
1,9,56372,46532,251203820,247108478,0,1100,300,3,3200,6,0
1,1,4597,4597,257515816,177183398,0,990,50,0,0,1,0
1,14,59306,46766,262857298,253238400,0,500,50,3,2100,3,0
1,14,30420,15780,263034603,219010413,0,800,100,4,3900,6,0
1,3,7453,6133,293009171,246402953,1,1100,100,3,3300,7,0
1,5,12110,10730,218630413,219945924,0,1100,100,3,3300,6,0
1,5,12110,10730,262609318,257453687,1,990,50,3,2970,3,0
1,5,12110,10730,261751070,222487510,0,990,50,5,3549,0,0
1,5,12110,10730,293006911,208742400,0,990,50,2,2000,4,0
1,3,7453,6133,262437745,256407638,0,990,50,3,2970,2,0
1,15,36360,21780,262692902,258595200,0,650,100,3,1950,2,0
1,3,7453,6133,262259006,261575038,0,990,50,3,3000,0,0
1,3,7453,6133,262615365,254355095,0,1595,250,4,12333,9,0
1,3,7453,6133,262007627,173866361,0,990,50,5,2970,1,0
1,3,7453,6133,292656388,279646095,0,990,50,3,2970,3,0
1,4,6780,5460,262167443,253905283,2,990,50,3,2950,10,0
1,5,12110,10730,292589334,251302777,0,990,50,3,2970,2,0
1,5,12110,10730,196157611,194128378,0,990,50,3,2970,3,0
1,5,12110,10730,262443376,187120913,0,990,50,3,3000,3,0
1,4,7513,6133,261232026,140765855,0,990,50,2,1980,1,0
1,14,30420,15780,292661598,290304000,1,650,100,3,1950,5,0
1,5,12110,10730,261062501,246494652,1,990,50,2,4010,3,0
1,9,56254,46354,292668716,271555200,0,650,100,3,1950,2,0
1,13,31740,15420,261836015,235094400,0,500,50,2,1050,1,0
1,10,29340,15180,292676779,253238400,3,650,100,4,2050,1,0
1,12,36000,21720,292651467,292809600,0,650,100,3,1950,6,0
1,8,23160,19500,292505085,292723200,0,650,100,2,2050,3,0
1,5,12110,10730,261139655,210746540,1,990,50,3,2990,2,0
1,5,12110,10730,259583504,245282909,0,990,50,2,4060,4,0
1,3,7453,6133,261046880,258697514,0,1149,100,3,3000,4,0
1,14,417720,99720,261059001,261273600,0,650,100,4,1950,0,0
1,5,12110,10730,261054238,260333723,0,990,50,3,2990,3,0
1,3,7453,6133,260350956,256931100,1,990,50,3,2970,0,0
1,3,7453,6133,260873783,152236800,1,1390,1000,3,4200,1,0
1,11,29640,15420,260196245,261273600,0,650,100,4,2000,0,0
1,10,23820,13560,260801949,261273600,0,650,100,3,1850,2,0
1,16,44220,29340,260797331,255916800,0,650,100,4,1900,0,0
1,3,7453,6133,260536911,233066866,0,990,50,3,3120,5,0
1,8,8580,6960,292309657,272073600,0,500,50,2,900,4,0
1,11,29640,15420,292308176,284774400,0,500,50,3,1500,1,0
1,11,24660,14400,260787705,261273600,0,650,100,2,1300,0,0
1,8,23280,13380,260011336,255832440,0,650,100,3,1950,3,0
1,8,8580,6960,260361881,245808000,0,500,50,4,2400,0,0
1,11,24120,13740,292652649,273715200,0,500,50,3,1500,4,0
1,11,29640,15360,260618002,126069525,0,650,100,3,1950,3,0
1,3,7453,6133,260023124,257537724,0,990,50,2,1520,1,0
1,5,12110,10730,260188474,260396247,0,1100,100,3,3300,1,0
1,8,23160,19500,292503264,294086095,0,650,100,4,1850,3,0
1,14,36480,21960,291900371,292809600,0,650,100,3,1850,0,0
1,7,16980,13320,292238078,290131200,0,650,100,3,1650,2,0
1,5,12110,10730,260281111,255916800,0,990,50,3,2970,3,0
1,8,8580,6960,259589615,250905600,0,650,100,3,1850,1,0
1,3,7453,6133,226572544,202758931,0,990,50,0,0,0,0
1,5,12110,10730,259159181,261259835,0,990,50,3,2800,0,0
1,8,23315,13380,259764439,203456961,2,1100,300,3,3300,0,0
1,11,29640,15420,292158510,289267200,2,800,100,4,2400,5,0
1,14,59306,46766,292150185,292723200,0,650,100,3,2500,0,0
1,3,7453,6133,259330674,179971232,0,990,50,3,3280,1,0
1,15,36360,21780,259067502,235616888,1,500,50,4,1500,0,0
1,11,29640,15420,292147345,71452800,0,1100,300,3,3100,2,0
1,3,7453,6133,240710399,240710363,0,120,1,2,2400,5,0
1,5,12110,10730,258378541,254059621,0,990,50,3,2970,4,0
1,10,29460,15300,291986825,292550400,5,650,100,3,1850,3,0
1,14,59306,46766,291981406,262915200,0,500,50,3,1500,6,0
1,14,417720,99720,291976680,190080000,0,500,50,3,1500,1,0
1,12,12300,7140,291124858,292339790,1,990,50,1,4000,2,0
1,5,12110,10730,291021161,249436800,0,990,50,3,2970,4,0
1,5,12110,10730,258206183,257544175,0,990,50,3,2970,6,0
1,5,12110,10730,258635424,178910471,2,990,100,2,1546,5,0
1,3,7453,6133,258625785,257866489,0,1149,100,3,2980,3,0
1,5,12110,10730,258458874,194693839,0,1265,100,3,3750,5,0
1,5,12110,10730,258556797,237746597,3,1265,100,3,3795,5,0
1,3,7453,6133,290767818,192758400,0,1100,100,3,3240,2,0
1,8,23160,19500,290760214,120077784,0,1100,300,3,3300,3,0
1,3,7453,6133,256032964,251755631,0,990,50,3,2970,6,0
1,14,30120,15540,257855607,176083200,3,500,50,5,2000,0,0
1,8,23280,19620,290756718,239115293,0,1000,200,3,2800,3,0
1,3,7453,6133,257433724,258617511,0,990,50,3,2970,6,0
1,8,23160,19500,149573146,149990400,0,650,100,3,1650,0,0
1,5,12110,10730,257247622,257732042,2,990,50,3,3000,1,0
1,3,7453,6133,257168947,257167607,1,1299,200,3,3300,5,0
1,5,12110,10730,256382510,255002880,1,990,50,3,2980,0,0
